Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand
Kolkata,2010,45000,Petrol,Manual,First,16.7,1198.0,88.8,5.0,,1.99,Honda
Coimbatore,2017,33284,Petrol,Manual,First,18.9,1197.0,82.0,5.0,,5.84,Hyundai
Coimbatore,2016,55115,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,,36.15,Jaguar
Kolkata,2014,18000,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,,25.7,Jaguar
Coimbatore,2013,130790,Diesel,Manual,First,16.0,2179.0,140.0,7.0,,9.24,Mahindra
Delhi,2015,16607,Diesel,Manual,First,22.7,1598.0,118.0,5.0,,7.65,Maruti
Coimbatore,2015,32205,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,,25.31,Audi
Delhi,2013,67000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,,4.75,Renault
Coimbatore,2014,57676,Petrol,Manual,First,19.1,1197.0,85.8,5.0,,6.69,Maruti
Mumbai,2012,41000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,,3.1,Volkswagen
Jaipur,2012,65000,Petrol,Manual,First,19.7,796.0,35.0,8.0,,1.55,Maruti
Coimbatore,2019,12153,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,7.98,6.84,Hyundai
Hyderabad,2014,16810,Petrol,Manual,First,25.4,624.0,37.5,4.0,,1.6,Tata
Kochi,2017,61221,Petrol,Automatic,First,17.84,1395.0,147.51,5.0,47.16,21.73,Audi
Mumbai,2015,22000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,,4.75,Volkswagen
Chennai,2015,63714,Petrol,Manual,First,22.74,796.0,47.3,5.0,,2.45,Maruti
Kochi,2019,14857,Diesel,Automatic,First,20.7,1496.0,113.98,5.0,41.98,31.55,Mini
Delhi,2012,69000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,,10.25,Audi
Coimbatore,2019,14648,Diesel,Manual,First,12.62,2198.0,158.0,7.0,35.29,27.36,Ford
Hyderabad,2013,100000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,,6.5,Ford
Jaipur,2016,22000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,,4.25,Hyundai
Mumbai,2014,10000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,,5.5,Chevrolet
Kolkata,2015,107000,Petrol,Manual,First,20.85,1197.0,83.14,5.0,,4.0,Maruti
Kochi,2017,48198,Petrol,Manual,First,17.57,1193.0,88.7,5.0,7.63,4.65,Tata
Delhi,2015,15000,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,,28.5,Mercedes-Benz
Coimbatore,2014,80073,Diesel,Manual,First,17.3,1998.0,163.7,5.0,,7.11,Chevrolet
Hyderabad,2013,85388,Diesel,Manual,First,21.1,1248.0,73.9,5.0,,3.9,Maruti
Jaipur,2017,14700,Petrol,Manual,First,18.9,1197.0,81.86,5.0,,5.6,Hyundai
Pune,2012,150000,Diesel,Manual,Third,28.4,1248.0,73.75,5.0,7.91,2.25,Maruti
Kolkata,2011,34994,Diesel,Manual,First,22.32,1582.0,126.32,5.0,,3.9,Hyundai
Coimbatore,2014,82536,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,,28.63,Jaguar
Delhi,2013,82000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,,7.25,Skoda
Pune,2006,52000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,,2.0,Maruti
Mumbai,2011,20000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,,3.5,Volkswagen
Hyderabad,2011,55000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,,5.0,Honda
Ahmedabad,2015,47001,CNG,Manual,First,20.0,1196.0,63.0,5.0,5.36,3.72,Maruti
Chennai,2014,52000,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.51,3.45,Maruti
Kolkata,2013,43284,Diesel,Manual,First,23.4,1248.0,74.0,5.0,,4.5,Maruti
Coimbatore,2018,23875,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,,14.36,Hyundai
Bangalore,2016,51866,Petrol,Manual,First,18.9,1197.0,82.0,5.0,,5.5,Hyundai
Mumbai,2013,69000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,,3.0,Nissan
Coimbatore,2017,62788,Petrol,Manual,First,18.9,1197.0,81.86,5.0,8.1,6.08,Hyundai
Chennai,2013,150000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,,5.0,Volkswagen
Kochi,2015,47566,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,,20.25,Toyota
Chennai,2002,67000,Petrol,Manual,Third,0.0,999.0,,5.0,,1.2,Hyundai
Pune,2018,20300,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,20.97,18.0,Toyota
Pune,2015,48300,Diesel,Automatic,First,20.0,2143.0,107.3,5.0,,17.5,Mercedes-Benz
Pune,2013,30000,Petrol,Manual,First,21.1,814.0,55.2,5.0,,2.1,Hyundai
Bangalore,2012,36000,Diesel,Manual,Second,22.7,1582.0,126.24,5.0,,7.5,Hyundai
Kochi,2015,27641,Diesel,Automatic,Second,20.7,1496.0,113.98,4.0,34.89,24.77,Mini
Bangalore,2015,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,,8.65,Renault
Chennai,2019,9000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,,35.5,Ford
Delhi,2014,60750,Petrol,Manual,First,14.28,1798.0,138.03,5.0,,10.5,Toyota
Delhi,2018,9000,Diesel,Manual,First,14.0,2179.0,155.0,7.0,16.4,13.0,Mahindra
Kolkata,2012,41100,Diesel,Automatic,First,16.77,2993.0,261.49,5.0,1.66,26.5,BMW
Ahmedabad,2004,60000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,,1.4,Maruti
Kochi,2017,38424,Petrol,Manual,First,17.8,1497.0,117.3,5.0,,7.51,Honda
Delhi,2014,50000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,,4.3,Maruti
Mumbai,2015,19000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,15.29,8.95,Honda
Kochi,2015,58734,Diesel,Manual,First,20.77,1248.0,88.76,7.0,,6.91,Maruti
Coimbatore,2016,65257,Diesel,Manual,First,19.01,1461.0,108.45,5.0,,9.75,Renault
Jaipur,2010,130000,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,,4.0,Maruti
Hyderabad,2011,79000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,,3.65,Maruti
Chennai,2013,78000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,10.75,Mahindra
Kochi,2015,49133,Petrol,Manual,First,19.4,1198.0,86.8,5.0,,4.51,Honda
Coimbatore,2016,22769,Diesel,Automatic,First,0.0,2987.0,165.0,5.0,,49.22,Mercedes-Benz
Coimbatore,2014,54448,Diesel,Manual,First,21.02,1248.0,88.8,5.0,,3.7,Tata
Hyderabad,2014,158793,Diesel,Manual,First,12.8,2494.0,102.0,7.0,,12.99,Toyota
Delhi,2015,62088,Petrol,Manual,First,18.6,1197.0,85.8,5.0,,4.15,Maruti
Kolkata,2012,14800,Petrol,Manual,First,17.01,1591.0,121.3,5.0,,4.4,Hyundai
Kolkata,2015,26000,Petrol,Manual,First,17.3,1497.0,117.3,7.0,,4.25,Honda
Mumbai,2017,32005,Petrol,Manual,First,18.0,1198.0,86.7,5.0,,4.25,Honda
Jaipur,2017,35000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,14.67,7.7,Honda
Pune,2015,52000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,,39.75,Land
Mumbai,2017,11000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,12.57,8.5,Honda
Jaipur,2008,62000,Petrol,Automatic,First,9.5,2997.0,231.1,5.0,,7.0,Mercedes-Benz
Chennai,2002,65134,Petrol,Manual,Third,13.8,1299.0,70.0,5.0,,0.8,Ford
Delhi,2013,71000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,,15.25,Toyota
Hyderabad,2008,51366,Petrol,Manual,First,19.0,998.0,66.1,5.0,,2.25,Maruti
Kolkata,2016,46300,Diesel,Manual,First,14.07,1948.0,83.1,7.0,,4.85,Tata
Coimbatore,2012,60908,Petrol,Automatic,Second,15.6,1497.0,116.3,5.0,,6.42,Honda
Chennai,2012,93450,Diesel,Manual,Second,23.19,1461.0,63.12,5.0,9.48,2.5,Nissan
Hyderabad,2011,104000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,,5.75,Hyundai
Pune,2003,52000,Petrol,Manual,First,16.1,796.0,37.0,4.0,,0.5,Maruti
Coimbatore,2015,42999,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,11.52,Mahindra
Delhi,2014,90000,Diesel,Manual,First,21.5,1248.0,88.8,5.0,,4.5,Maruti
Bangalore,2013,72000,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,,4.75,Hyundai
Coimbatore,2019,54321,Diesel,Manual,First,19.67,1582.0,126.2,5.0,,13.54,Hyundai
Kochi,2015,59630,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,,23.41,Mercedes-Benz
Hyderabad,2013,116000,Diesel,Automatic,Second,12.55,2982.0,168.5,7.0,,19.25,Toyota
Ahmedabad,2015,34000,Diesel,Automatic,First,9.0,1984.0,181.0,5.0,,20.0,Volvo
Delhi,2011,70000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,,13.0,Mercedes-Benz
Chennai,2010,80000,Petrol,Manual,First,10.2,2354.0,180.0,5.0,,3.99,Honda
Pune,2015,110000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,,4.65,Honda
Ahmedabad,2013,56454,Diesel,Manual,First,28.4,1248.0,73.75,5.0,8.95,4.65,Maruti
Kolkata,2013,60000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,,3.15,Maruti
Delhi,2013,56000,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,,8.25,Toyota
Bangalore,2012,63000,Diesel,Automatic,Second,11.49,4367.0,335.3,5.0,,65.0,Land
Chennai,2012,63000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,,4.5,Maruti
Kolkata,2017,15050,Diesel,Manual,First,16.3,1956.0,170.0,5.0,23.19,17.5,Jeep
Mumbai,2016,29401,Petrol,Manual,First,20.4,1197.0,81.8,5.0,,4.31,Maruti
Kochi,2016,25238,Petrol,Manual,First,18.7,1199.0,88.7,5.0,,6.2,Honda
Chennai,2011,79000,Diesel,Manual,First,23.59,1364.0,,5.0,,4.67,Toyota
Kochi,2011,58752,Petrol,Manual,First,16.47,1198.0,73.9,5.0,,3.32,Volkswagen
Delhi,2011,62000,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,,3.75,Honda
Bangalore,2013,132000,Petrol,Manual,First,16.78,1496.0,88.73,5.0,,4.7,Toyota
Chennai,2016,51000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,,6.5,Hyundai
Hyderabad,2009,185200,Diesel,Manual,First,12.8,2494.0,102.0,8.0,,7.25,Toyota
Coimbatore,2016,61717,Diesel,Manual,First,22.7,1598.0,118.0,5.0,,8.94,Maruti
Kolkata,2018,8896,Petrol,Manual,First,19.0,1194.0,94.68,5.0,8.24,7.34,Ford
Delhi,2016,17000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,,6.9,Maruti
Mumbai,2016,31378,Petrol,Manual,First,18.2,1199.0,88.7,5.0,8.71,5.9,Honda
Pune,2013,114000,Diesel,Automatic,First,22.32,1582.0,126.3,5.0,,6.75,Hyundai
Ahmedabad,2014,81000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,,4.1,Honda
Mumbai,2017,31000,Diesel,Automatic,First,18.51,1968.0,147.51,5.0,44.75,27.0,Audi
Mumbai,2014,35000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,,4.5,Skoda
Kolkata,2013,60001,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,,14.5,Audi
Jaipur,2014,75074,Diesel,Manual,First,23.4,1248.0,74.0,5.0,,5.25,Maruti
Kolkata,2012,80000,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,,1.2,Tata
Jaipur,2006,147350,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,,4.95,Toyota
Hyderabad,2013,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,,7.5,Renault
Kolkata,2015,7501,Petrol,Automatic,First,10.0,2996.0,333.0,4.0,87.57,48.0,Mercedes-Benz
Delhi,2015,58000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,,4.45,Honda
Coimbatore,2018,29277,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,95.13,59.65,Mercedes-Benz
Kochi,2015,57034,Diesel,Manual,First,23.2,1248.0,73.94,5.0,,4.38,Maruti
Kochi,2016,40810,Diesel,Manual,First,28.09,1248.0,88.5,5.0,,7.9,Maruti
Bangalore,2008,35268,Petrol,Manual,Second,0.0,1086.0,62.0,5.0,,1.88,Hyundai
Mumbai,2008,81000,Diesel,Automatic,Second,18.48,,,,,10.5,BMW
Coimbatore,2018,34630,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,8.57,7.29,Maruti
Hyderabad,2012,45122,Diesel,Manual,First,23.5,1498.0,88.7,5.0,,6.0,Ford
Chennai,2011,126000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,,6.7,Mahindra
Jaipur,2009,63000,Petrol,Manual,First,19.7,796.0,46.3,5.0,,1.5,Maruti
Kochi,2016,32298,Diesel,Automatic,First,20.7,1496.0,113.98,4.0,35.0,23.8,Mini
Kochi,2014,63288,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,7.77,Mahindra
Coimbatore,2012,43337,Petrol,Manual,First,17.92,1086.0,62.1,5.0,,3.32,Hyundai
Kochi,2015,46561,Diesel,Manual,First,22.9,1248.0,74.0,5.0,,4.94,Maruti
Delhi,2013,34000,Diesel,Automatic,Second,20.0,2143.0,107.3,5.0,,11.0,Mercedes-Benz
Hyderabad,2016,48000,Petrol,Manual,First,25.17,799.0,53.3,5.0,,3.4,Renault
Kochi,2013,56263,Diesel,Manual,First,22.9,1248.0,74.0,5.0,,4.17,Maruti
Hyderabad,2005,84060,Petrol,Manual,Second,17.3,993.0,60.0,5.0,,1.25,Maruti
Mumbai,2016,9000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,,5.45,Hyundai
Jaipur,2012,79000,Diesel,Manual,First,21.12,1248.0,88.8,5.0,,2.59,Tata
Pune,2015,87900,Diesel,Manual,First,16.0,2179.0,140.0,7.0,,12.01,Mahindra
Delhi,2010,72425,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,,2.45,Maruti
Bangalore,2015,38000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,,29.0,Audi
Hyderabad,2008,83000,Diesel,Manual,Second,17.8,1399.0,,5.0,,2.4,Ford
Hyderabad,2010,107000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,,11.99,Mercedes-Benz
Delhi,2015,51000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,,7.9,Honda
Pune,2010,140000,Diesel,Manual,Third,12.8,2494.0,102.0,7.0,,6.25,Toyota
Pune,2011,48000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,,1.8,Chevrolet
Delhi,2013,62000,CNG,Manual,First,26.6,998.0,58.16,5.0,,2.8,Maruti
Mumbai,2015,31000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,,4.9,Honda
Jaipur,2010,75055,Petrol,Manual,First,18.06,1198.0,75.0,5.0,,2.25,Nissan
Coimbatore,2017,51210,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,,8.89,Maruti
Mumbai,2012,87000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,,15.0,Toyota
Kolkata,2018,17000,Diesel,Manual,First,26.1,1498.0,99.0,5.0,7.56,5.65,Ford
Jaipur,2014,57000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,,7.0,Maruti
Hyderabad,2016,9370,Petrol,Manual,First,22.74,796.0,47.3,5.0,,2.95,Maruti
Chennai,2013,53226,Petrol,Manual,First,19.4,1198.0,86.8,5.0,,3.3,Honda
Hyderabad,2010,120000,Diesel,Manual,Second,16.2,1493.0,110.0,5.0,,3.5,Hyundai
Jaipur,2007,75055,Petrol,Manual,First,12.8,1493.0,100.0,5.0,,2.3,Honda
Coimbatore,2017,37247,Diesel,Manual,First,19.67,1582.0,126.2,5.0,,13.69,Hyundai
Delhi,2013,64000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,,3.1,Toyota
Mumbai,2014,12000,Petrol,Manual,First,13.44,2359.0,198.25,5.0,,12.75,Hyundai
Pune,2017,40158,Diesel,Manual,First,19.67,1582.0,126.2,5.0,,13.75,Hyundai
Chennai,2017,11000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,,6.75,Honda
Chennai,2014,70010,Diesel,Manual,First,20.54,1598.0,103.6,5.0,,5.25,Volkswagen
Mumbai,2015,82000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,,8.75,Mahindra
Kochi,2017,57259,Diesel,Manual,First,18.49,1493.0,100.0,7.0,,8.87,Mahindra
Bangalore,2010,84000,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,,6.5,Honda
Pune,2012,168000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,,4.5,Maruti
Hyderabad,2012,73670,Diesel,Manual,First,12.83,2696.0,162.0,7.0,,12.5,Mahindra
Delhi,2014,89540,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,,16.8,Toyota
Hyderabad,2016,85423,Diesel,Manual,First,20.77,1248.0,88.8,7.0,,8.75,Maruti
Pune,2013,48823,Diesel,Automatic,First,19.5,1582.0,126.24,5.0,,8.5,Hyundai
Kolkata,2011,35082,Petrol,Manual,First,20.36,1197.0,78.9,5.0,,2.21,Hyundai
Jaipur,2012,126000,Petrol,Manual,First,16.8,796.0,34.2,5.0,,1.6,Maruti
Delhi,2016,19000,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,,6.25,Honda
Mumbai,2007,69000,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,,2.25,Honda
Kochi,2019,29836,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,43.07,25.75,Mercedes-Benz
Ahmedabad,2010,48002,Petrol,Manual,Second,13.14,1798.0,157.8,5.0,,6.75,Skoda
Ahmedabad,2015,52324,Diesel,Manual,First,28.09,1248.0,88.5,5.0,,6.25,Maruti
Delhi,2013,65000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,,5.1,Ford
Mumbai,2009,66000,Diesel,Automatic,Second,8.7,2987.0,224.34,5.0,,10.75,Mercedes-Benz
Hyderabad,2016,75700,Diesel,Manual,First,24.0,1120.0,70.0,5.0,,5.7,Hyundai
Bangalore,2013,43000,Diesel,Manual,First,20.5,1598.0,105.0,5.0,,5.95,Volkswagen
Kochi,2012,42706,Diesel,Manual,First,25.44,936.0,56.3,5.0,,2.4,Chevrolet
Mumbai,2013,35000,Diesel,Manual,First,17.21,1493.0,100.0,7.0,,3.49,Mahindra
Hyderabad,2011,54348,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,,4.0,Hyundai
Delhi,2013,84000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,7.83,3.85,Toyota
Mumbai,2010,63298,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,,3.95,Toyota
Jaipur,2013,75049,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,,3.0,Hyundai
Kochi,2018,24237,Petrol,Manual,First,18.16,1196.0,86.8,5.0,,6.7,Ford
Coimbatore,2016,22767,Petrol,Manual,First,18.5,1197.0,85.8,5.0,,6.14,Maruti
Bangalore,2012,58000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,,4.4,Hyundai
Pune,2017,57000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,,4.25,Maruti
Kochi,2010,50161,Petrol,Automatic,First,8.77,4395.0,402.0,5.0,,25.93,BMW
Kolkata,2016,45000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,,7.0,Maruti
Coimbatore,2017,68319,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,,25.12,Toyota
Kochi,2017,30711,Petrol,Manual,First,20.3,998.0,68.05,5.0,,4.45,Hyundai
Kolkata,2011,38277,Diesel,Manual,First,21.9,1396.0,90.0,5.0,,2.4,Hyundai
Pune,2012,115000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,,4.33,Volkswagen
Coimbatore,2017,46849,Petrol,Automatic,First,18.5,1197.0,83.14,5.0,,6.93,Maruti
Ahmedabad,2014,64000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,,4.25,Hyundai
Pune,2010,130923,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,,12.5,Mercedes-Benz
Chennai,2015,15000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,,4.9,Hyundai
Mumbai,2014,32720,Diesel,Manual,First,23.0,1396.0,90.0,5.0,,4.5,Hyundai
Jaipur,2016,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,,3.0,Renault
Chennai,2015,59800,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,,5.8,Hyundai
Pune,2011,54211,Petrol,Manual,First,15.04,1598.0,103.6,5.0,,3.33,Volkswagen
Kochi,2015,62242,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,,6.62,Chevrolet
Mumbai,2015,54000,Diesel,Manual,Second,19.01,1461.0,108.5,5.0,,5.75,Nissan
Hyderabad,2012,65000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,,6.2,Hyundai
Chennai,2015,55000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,6.0,3.5,Maruti
Pune,2010,71000,Petrol,Manual,First,18.9,998.0,67.1,5.0,,2.0,Maruti
Chennai,2012,70000,Diesel,Manual,First,21.9,1396.0,88.8,5.0,,4.0,Hyundai
Mumbai,2011,53000,Petrol,Automatic,First,12.3,1781.0,163.2,5.0,,9.5,Audi
Mumbai,2013,43000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,,17.5,BMW
Mumbai,2015,54000,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,,6.11,Skoda
Ahmedabad,2014,51000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,,3.75,Hyundai
Hyderabad,2007,78000,Diesel,Manual,Second,10.5,2835.0,107.2,6.0,,6.2,Mitsubishi
Mumbai,2014,25000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,,6.15,Honda
Pune,2012,12600,Petrol,Manual,First,20.92,998.0,67.1,5.0,,2.4,Maruti
Pune,2009,80000,Diesel,Manual,Fourth & Above,17.8,1248.0,75.0,5.0,,2.15,Maruti
Kolkata,2016,21000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,,3.75,Hyundai
Mumbai,2011,32000,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,,2.15,Ford
Bangalore,2015,50000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,,4.75,Hyundai
Mumbai,2010,47500,Petrol,Manual,First,15.5,1586.0,103.3,5.0,,2.45,Maruti
Mumbai,2017,7500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,13.76,11.15,Honda
Jaipur,2016,68163,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,14.11,8.9,Renault
Ahmedabad,2014,61000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,,4.35,Honda
Jaipur,2015,100000,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,,12.0,Toyota
Mumbai,2009,61500,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,,8.5,BMW
Kochi,2017,42883,Petrol,Manual,First,19.81,1086.0,68.05,5.0,,4.27,Hyundai
Jaipur,2012,97000,Diesel,Manual,Second,20.45,1461.0,83.8,5.0,,4.25,Renault
Bangalore,2010,39525,Petrol,Automatic,First,11.3,2360.0,170.0,5.0,,9.25,Mitsubishi
Kochi,2017,35384,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.12,8.61,Maruti
Hyderabad,2010,46000,Diesel,Automatic,First,11.8,2987.0,261.0,7.0,,28.0,Mercedes-Benz
Coimbatore,2018,32189,Diesel,Manual,First,23.0,1498.0,98.96,5.0,11.2,9.25,Ford
Chennai,2016,27000,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,,8.6,Hyundai
Coimbatore,2018,22734,Petrol,Manual,First,16.47,1198.0,74.0,5.0,,7.53,Volkswagen
Mumbai,2014,58002,Diesel,Manual,First,19.64,1461.0,108.45,5.0,,5.75,Renault
Chennai,2012,31500,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,,4.15,Honda
Coimbatore,2017,30933,Petrol,Manual,First,18.16,1196.0,86.8,5.0,,5.84,Ford
Kolkata,2012,27090,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,,16.5,Audi
Mumbai,2015,29500,Diesel,Automatic,First,15.97,2993.0,258.0,7.0,,43.0,BMW
Pune,2013,45000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,,3.55,Hyundai
Hyderabad,2018,11691,Petrol,Manual,First,18.6,1197.0,81.83,5.0,,8.9,Hyundai
Hyderabad,2006,121000,Diesel,Manual,Second,16.4,1896.0,90.0,5.0,,2.5,Skoda
Hyderabad,2010,118077,Diesel,Manual,First,16.2,1493.0,110.0,5.0,,3.85,Hyundai
Chennai,2012,36300,Petrol,Automatic,Third,17.1,1591.0,121.4,5.0,,7.5,Hyundai
Mumbai,2005,90000,Petrol,Manual,Second,15.3,1341.0,61.0,5.0,,1.8,Hyundai
Chennai,2010,78000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,,2.25,Ford
Mumbai,2015,42000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,,24.25,Audi
Mumbai,2015,27000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,,4.35,Volkswagen
Kolkata,2012,22000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,,11.5,BMW
Kolkata,2014,49000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,,4.75,Honda
Hyderabad,2012,42600,Diesel,Manual,First,23.0,1396.0,90.0,5.0,,4.99,Hyundai
Coimbatore,2018,12794,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,,9.15,Honda
Jaipur,2006,125000,Petrol,Manual,Fourth & Above,16.1,,,,,2.35,Maruti
Hyderabad,2014,88046,Petrol,Automatic,First,10.1,2354.0,152.0,5.0,,13.99,Honda
Bangalore,2014,8000,Diesel,Automatic,Second,20.0,2143.0,107.3,5.0,,19.75,Mercedes-Benz
Coimbatore,2018,82739,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,,16.77,Mahindra
Bangalore,2006,193000,Diesel,Manual,Third,13.6,2523.0,63.0,7.0,,2.5,Mahindra
Mumbai,2013,7000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,,3.65,Renault
Ahmedabad,2012,60000,Diesel,Automatic,Second,12.35,2179.0,187.74,5.0,,23.5,Land
Pune,2017,38000,Petrol,Manual,First,22.74,796.0,47.3,5.0,,3.11,Maruti
Kochi,2013,56344,Petrol,Manual,First,17.6,1496.0,88.73,5.0,,4.57,Toyota
Mumbai,2014,17858,Petrol,Manual,First,17.0,1197.0,80.0,5.0,,5.32,Hyundai
Hyderabad,2012,53000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,,3.2,Hyundai
Kochi,2016,67906,Diesel,Manual,First,25.2,1248.0,74.0,5.0,,5.63,Maruti
Hyderabad,2015,19000,Petrol,Manual,First,21.1,814.0,55.2,5.0,,3.0,Hyundai
Mumbai,2010,67000,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,47.87,9.25,BMW
